"if (c.content_name is null,t.title,c.content_name)",concept,tfidf
ae_concat_demo,SimpleAssignmentExpression,0.08932916847123
ae_concat_demo,StaticMethodSpecifier,0.0729472468385856
ae_concat_demo,StringAddition,0.554214542390508
ae_concat_demo,StringDataType,0.677812894767459
ae_concat_demo,StringInitializationStatement,2.21232947145074
ae_concat_demo,StringLiteral,0.457764024684656
ae_concat_demo,StringVariable,2.02812013083388
ae_concat_demo,VoidDataType,0.0430528007596662
ae_conditional_demo1,ActualMethodParameter,0.241775985001456
ae_conditional_demo1,AndExpression,1.19207936443981
ae_conditional_demo1,ClassDefinition,0.026056499758593
ae_conditional_demo1,EqualExpression,1.85275466222468
ae_conditional_demo1,FormalMethodParameter,0.0459513284266959
ae_conditional_demo1,IfStatement,1.82379901547348
ae_conditional_demo1,IntDataType,0.448945786487343
ae_conditional_demo1,java.lang.System.out.println,0.531731156992162
ae_conditional_demo1,MethodDefinition,0.0411311406108416
ae_conditional_demo1,OrExpression,1.39619934709574
ae_conditional_demo1,PublicClassSpecifier,0.0647720502610455
ae_conditional_demo1,PublicMethodSpecifier,0.0440168287227507
ae_conditional_demo1,SimpleAssignmentExpression,0.05955277898082
ae_conditional_demo1,StaticMethodSpecifier,0.0729472468385856
ae_conditional_demo1,StringDataType,0.451875263178306
ae_conditional_demo1,StringLiteral,0.457764024684656
ae_conditional_demo1,VoidDataType,0.0430528007596662
ae_constant_demo,ActualMethodParameter,0.120887992500728
ae_constant_demo,ClassDefinition,0.026056499758593
ae_constant_demo,DoubleDataType,0.636531502345061
ae_constant_demo,ExplicitTypeCasting,1.06376088714874
ae_constant_demo,FormalMethodParameter,0.0459513284266959
ae_constant_demo,IntDataType,0.224472893243672
ae_constant_demo,java.lang.System.out.println,0.265865578496081
ae_constant_demo,MethodDefinition,0.0411311406108416
ae_constant_demo,MultiplyExpression,0.767810417014902
ae_constant_demo,PublicClassSpecifier,0.0647720502610455
ae_constant_demo,PublicMethodSpecifier,0.0440168287227507
ae_constant_demo,SimpleAssignmentExpression,0.05955277898082
ae_constant_demo,StaticMethodSpecifier,0.0729472468385856
ae_constant_demo,VoidDataType,0.0430528007596662
ae_constant_math_demo,ActualMethodParameter,0.120887992500728
ae_constant_math_demo,ClassDefinition,0.026056499758593
ae_constant_math_demo,Constant,1.39619934709574
