sia28,IS17Spring2015,E299B,jArray1,array_declaration_v2:1.0:4.86;using_array_v2:1.0:5.96;use_array_v2:1.0:4.28;use_array_v2:0.0:1.1;JavaTutorial_4_7_5:1.0:27.03;JavaTutorial_4_7_2:1.0:6.27;JavaTutorial_4_7_6:0.0:3.24;,0,0,2015-04-13 18:47:37.607,P::GLOBAL::AS,3,using_array_v2;array_declaration_v2;ae_use_2darray_v2;use_array_v2;JavaTutorial_4_7_6;
sia28,IS17Spring2015,E299B,jArray1,array_declaration_v2:1.0:4.86;using_array_v2:1.0:5.96;use_array_v2:1.0:4.28;use_array_v2:0.0:1.1;JavaTutorial_4_7_5:1.0:27.03;JavaTutorial_4_7_2:1.0:6.27;JavaTutorial_4_7_6:0.0:3.24;,0,0,2015-04-13 18:47:37.607,P::GLOBAL::COS,3,using_array_v2;array_declaration_v2;ae_use_2darray_v2;use_array_v2;ae_multidimarray_demo;
sia28,IS17Spring2015,E299B,jArray1,array_declaration_v2:1.0:4.86;using_array_v2:1.0:5.96;use_array_v2:1.0:4.28;use_array_v2:0.0:1.1;JavaTutorial_4_7_5:1.0:27.03;JavaTutorial_4_7_2:1.0:6.27;JavaTutorial_4_7_6:0.0:3.24;,0,0,2015-04-13 18:47:37.607,P::LOCAL::COS,1,JavaTutorial_4_2_2;ae_while_v2;ae_do_while_v2;JavaTutorial_4_4_2;using_array_v2;
sia28,IS17Spring2015,E299B,jArray1,array_declaration_v2:1.0:4.86;using_array_v2:1.0:5.96;use_array_v2:1.0:4.28;use_array_v2:0.0:1.1;JavaTutorial_4_7_5:1.0:27.03;JavaTutorial_4_7_2:1.0:6.27;JavaTutorial_4_7_6:0.0:3.24;,0,0,2015-04-13 18:47:37.607,P::GLOBAL::AS::GOAL,1,array_declaration_v2;JavaTutorial_4_7_6;ae_use_2darray_v2;ae_multidimarray_demo;use_2darray_v2;
sia28,IS17Spring2015,E299B,jArray1,array_declaration_v2:1.0:4.86;using_array_v2:1.0:5.96;use_array_v2:1.0:4.28;use_array_v2:0.0:1.1;JavaTutorial_4_7_5:1.0:27.03;JavaTutorial_4_7_2:1.0:6.27;JavaTutorial_4_7_6:0.0:3.24;,0,0,2015-04-13 18:47:37.607,P::GLOBAL::COS::GOAL,1,use_2darray_v2;ae_use_2darray_v2;ae_multidimarray_demo;JavaTutorial_4_7_6;array_declaration_v2;
sia28,IS17Spring2015,E299B,jArray1,array_declaration_v2:1.0:4.86;using_array_v2:1.0:5.96;use_array_v2:1.0:4.28;use_array_v2:0.0:1.1;JavaTutorial_4_7_5:1.0:27.03;JavaTutorial_4_7_2:1.0:6.27;JavaTutorial_4_7_6:0.0:3.24;,0,0,2015-04-13 18:47:37.607,P::LOCAL::AS::GOAL,2,ae_array_demo;ae_multidimarray_demo;ae_use_array_v2;use_array_v2;array_declaration_v2;
sia28,IS17Spring2015,E299B,jArray1,array_declaration_v2:1.0:4.86;using_array_v2:1.0:5.96;use_array_v2:1.0:4.28;use_array_v2:0.0:1.1;JavaTutorial_4_7_5:1.0:27.03;JavaTutorial_4_7_2:1.0:6.27;JavaTutorial_4_7_6:0.0:3.24;,0,0,2015-04-13 18:47:37.607,P::LOCAL::COS::GOAL,1,ae_multidimarray_demo;use_array_v2;ae_use_array_v2;use_2darray_v2;ae_use_2darray_v2;
sjk94,IS17Spring2015,E0B88,jVariable1,increment_v2:0.125:6.83;CompoundAssignment:0.5:26.36;MathFunction_v2:0.25:4.56;,0,0,2015-01-20 11:12:53.578,NAIVE::LOCAL,1,CompoundAssignment;JavaTutorial_4_6_9;JavaTutorial_4_6_6;
sjk94,IS17Spring2015,E0B88,jVariable1,increment_v2:0.125:6.83;CompoundAssignment:0.5:26.36;MathFunction_v2:0.25:4.56;,0,0,2015-01-20 11:12:53.578,GLOBAL::AS,1,CompoundAssignment;JavaTutorial_4_1_5;JavaTutorial_4_1_3;
sjk94,IS17Spring2015,E0B88,jVariable1,increment_v2:0.125:6.83;CompoundAssignment:0.5:26.36;MathFunction_v2:0.25:4.56;,0,0,2015-01-20 11:12:53.578,P::GLOBAL::AS,1,variables1_v2;JavaTutorial_4_1_5;CompoundAssignment;
